LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MIN,T2M_MAX
47.00001,4.50001,2000,7,21,0,10.61,23.56
47.00001,4.50001,2000,7,22,0.02,10.17,24.69
47.00001,4.50001,2000,7,23,2.13,14.04,26.44
47.00001,4.50001,2000,7,24,2.29,13.92,22.6
47.00001,4.50001,2000,7,25,5.18,12.82,22.42
47.00001,4.50001,2000,7,26,2.54,13.86,22.09
47.00001,4.50001,2000,7,27,0.59,13.19,22.09
47.00001,4.50001,2000,7,28,2.3,12.63,20.17
47.00001,4.50001,2000,7,29,2.23,11.38,19.7
47.00001,4.50001,2000,7,30,0.1,10.09,22.2
47.00001,4.50001,2000,7,31,0.01,11.18,24.48
47.00001,4.50001,2000,8,1,0.32,13,28.47
47.00001,4.50001,2000,8,2,3.85,13.5,21.2
47.00001,4.50001,2000,8,3,0.85,11.47,21.26
47.00001,4.50001,2000,8,4,0.96,9.55,20.37
47.00001,4.50001,2000,8,5,0.73,10.6,21.72
47.00001,4.50001,2000,8,6,0.12,12.05,22.54
47.00001,4.50001,2000,8,7,0.15,11.67,23.88
47.00001,4.50001,2000,8,8,0.22,13.33,23.54
47.00001,4.50001,2000,8,9,0.1,12.36,25.65
47.00001,4.50001,2000,8,10,0,14.56,27.68
47.00001,4.50001,2000,8,11,0.01,15.29,28.68
47.00001,4.50001,2000,8,12,0.01,16.44,29.35
47.00001,4.50001,2000,8,13,0.01,15.52,28.75
47.00001,4.50001,2000,8,14,0.5,15.81,27.92
47.00001,4.50001,2000,8,15,0.15,16.97,26.21
47.00001,4.50001,2000,8,16,0,14.61,28.11
47.00001,4.50001,2000,8,17,0.11,14.48,26.36
47.00001,4.50001,2000,8,18,1.61,16.2,24.61
47.00001,4.50001,2000,8,19,0.39,15.8,28.88
47.00001,4.50001,2000,8,20,1.43,16.84,28.43
47.00001,4.50001,2000,8,21,11.87,11.96,19
47.00001,4.50001,2000,8,22,0.01,9.79,21.61
47.00001,4.50001,2000,8,23,0.02,10.4,27.25
47.00001,4.50001,2000,8,24,1.05,12.62,29.38
47.00001,4.50001,2000,8,25,0.01,13.67,30.34
47.00001,4.50001,2000,8,26,0.66,15.4,27.87
47.00001,4.50001,2000,8,27,6.76,12.62,21.48
47.00001,4.50001,2000,8,28,0.17,9.97,21.87
47.00001,4.50001,2000,8,29,0,11.01,22.88
47.00001,4.50001,2000,8,30,1.45,13.15,19.76
47.00001,4.50001,2000,8,31,2.88,12.21,20.29
47.00001,4.50001,2000,9,1,0.38,10.15,23.35
47.00001,4.50001,2000,9,2,1.78,11.33,18.69
47.00001,4.50001,2000,9,3,1.39,10.44,18.19
47.00001,4.50001,2000,9,4,0.04,7.73,18.47
47.00001,4.50001,2000,9,5,0.01,6.85,20.14
47.00001,4.50001,2000,9,6,1.09,9.48,20.92
47.00001,4.50001,2000,9,7,0.41,10.46,20.4
47.00001,4.50001,2000,9,8,0,9.4,22.36
47.00001,4.50001,2000,9,9,0.02,9.5,24.48
47.00001,4.50001,2000,9,10,0.03,11.22,26.67
47.00001,4.50001,2000,9,11,0.03,12.25,27.48
47.00001,4.50001,2000,9,12,1.11,14.1,27.27
47.00001,4.50001,2000,9,13,1.56,14.47,24.06
47.00001,4.50001,2000,9,14,0.01,13.45,25.01
47.00001,4.50001,2000,9,15,0.42,10.91,27.71
47.00001,4.50001,2000,9,16,0.33,11.37,19.11
47.00001,4.50001,2000,9,17,0.04,8.73,19.31
47.00001,4.50001,2000,9,18,0.01,8.3,20.96
47.00001,4.50001,2000,9,19,8.51,8.51,24.72
47.00001,4.50001,2000,9,20,4.31,9.86,14.44
47.00001,4.50001,2000,9,21,0.09,7.64,18.94
47.00001,4.50001,2000,9,22,0.08,10.56,21.86
47.00001,4.50001,2000,9,23,0.02,8.34,22.68
47.00001,4.50001,2000,9,24,0.12,8.99,24.02
47.00001,4.50001,2000,9,25,1.3,12.02,21.24
47.00001,4.50001,2000,9,26,0.95,10.35,25.69
47.00001,4.50001,2000,9,27,3.21,13.98,19.94
47.00001,4.50001,2000,9,28,2.79,12.79,22.99
47.00001,4.50001,2000,9,29,9.45,11.29,17.4
47.00001,4.50001,2000,9,30,2.02,9.26,15.14
47.00001,4.50001,2000,10,1,0.25,7.82,18.31
47.00001,4.50001,2000,10,2,2.81,7.6,14.41
47.00001,4.50001,2000,10,3,0.16,7.27,16.25
47.00001,4.50001,2000,10,4,0.01,7.16,17.41
47.00001,4.50001,2000,10,5,1,8.86,15.96
47.00001,4.50001,2000,10,6,0.09,3.91,13.67
47.00001,4.50001,2000,10,7,0.03,2.29,12.66
47.00001,4.50001,2000,10,8,3.03,3.46,13.24
47.00001,4.50001,2000,10,9,2.91,7.24,13.02
47.00001,4.50001,2000,10,10,5.24,6.75,11.53
47.00001,4.50001,2000,10,11,7.45,7.84,14.31
47.00001,4.50001,2000,10,12,3.93,6.31,14.81
47.00001,4.50001,2000,10,13,5.22,7.35,11.2
47.00001,4.50001,2000,10,14,1.15,7.22,10.86
47.00001,4.50001,2000,10,15,6.35,8.44,12.58
47.00001,4.50001,2000,10,16,1.84,7.45,14.75
47.00001,4.50001,2000,10,17,0.7,6.44,14.13
47.00001,4.50001,2000,10,18,0.28,3.52,15.48
47.00001,4.50001,2000,10,19,2.03,7.79,15.55
47.00001,4.50001,2000,10,20,0.05,8.05,18.14
47.00001,4.50001,2000,10,21,0.01,9.49,19.61
47.00001,4.50001,2000,10,22,0.06,7.69,19.46
47.00001,4.50001,2000,10,23,0.41,8.18,18.79
47.00001,4.50001,2000,10,24,1.16,8.05,15.44
47.00001,4.50001,2000,10,25,0.43,8.03,17.47
47.00001,4.50001,2000,10,26,0.97,7.46,13.74
47.00001,4.50001,2000,10,27,0.09,4.49,13.1
47.00001,4.50001,2000,10,28,0.29,4.52,15.17
47.00001,4.50001,2000,10,29,0.5,6.89,12.78
47.00001,4.50001,2000,10,30,6.54,6.03,14.84
47.00001,4.50001,2000,10,31,3.09,5.33,12.14
47.00001,4.50001,2000,11,1,0.82,5.6,12.18
47.00001,4.50001,2000,11,2,1.32,5.84,12.97
47.00001,4.50001,2000,11,3,8.2,4.36,10.11
47.00001,4.50001,2000,11,4,1.11,4.28,8.17
47.00001,4.50001,2000,11,5,1.3,3.3,10.91
47.00001,4.50001,2000,11,6,8.69,6.86,13.16
47.00001,4.50001,2000,11,7,2.72,6.18,9.09
47.00001,4.50001,2000,11,8,1.66,4.45,6.4
47.00001,4.50001,2000,11,9,0.84,2.36,8.52
47.00001,4.50001,2000,11,10,0.47,0.11,8.19
47.00001,4.50001,2000,11,11,0.01,-1.08,10.32
47.00001,4.50001,2000,11,12,1.99,3.94,13.19
47.00001,4.50001,2000,11,13,19.42,5.91,11.67
47.00001,4.50001,2000,11,14,0.5,2.88,8.93
47.00001,4.50001,2000,11,15,0.15,1.9,9.33
47.00001,4.50001,2000,11,16,0.37,2.04,8.86
47.00001,4.50001,2000,11,17,0.28,1.78,4.5
47.00001,4.50001,2000,11,18,0.17,1.93,5.09
47.00001,4.50001,2000,11,19,3.32,2.74,8.09
47.00001,4.50001,2000,11,20,0.67,2.4,6.67
47.00001,4.50001,2000,11,21,3.36,2.32,7.4
47.00001,4.50001,2000,11,22,3.83,6.02,8.3
47.00001,4.50001,2000,11,23,14.49,5.66,11.41
47.00001,4.50001,2000,11,24,0.34,1.4,6.64
47.00001,4.50001,2000,11,25,4.69,0.91,8.82
47.00001,4.50001,2000,11,26,2.85,4.62,7.69
47.00001,4.50001,2000,11,27,1.35,4.31,9.21
47.00001,4.50001,2000,11,28,0.41,7.99,12.48
47.00001,4.50001,2000,11,29,0.57,7.56,14.6
47.00001,4.50001,2000,11,30,0.5,7,12.94
47.00001,4.50001,2000,12,1,2.65,6.51,12.26
47.00001,4.50001,2000,12,2,3.77,6.75,9.92
47.00001,4.50001,2000,12,3,0.41,2.09,9.69
47.00001,4.50001,2000,12,4,0.43,1.11,7.99
47.00001,4.50001,2000,12,5,0.09,4.57,12.16
47.00001,4.50001,2000,12,6,3.76,7.24,9.99
47.00001,4.50001,2000,12,7,2.04,6.85,12.77
47.00001,4.50001,2000,12,8,2.11,4.81,12.68
47.00001,4.50001,2000,12,9,0.2,4.54,9.65
47.00001,4.50001,2000,12,10,0.83,3.95,9.41
47.00001,4.50001,2000,12,11,0.01,3.49,10.05
47.00001,4.50001,2000,12,12,0.02,4.65,11.93
47.00001,4.50001,2000,12,13,0.49,6.72,10.24
47.00001,4.50001,2000,12,14,1.79,5.4,8.23
47.00001,4.50001,2000,12,15,0.77,2.85,6.08
47.00001,4.50001,2000,12,16,0.97,0.83,4.11
47.00001,4.50001,2000,12,17,0.64,-0.12,4.87
47.00001,4.50001,2000,12,18,0.4,0.32,6.6
47.00001,4.50001,2000,12,19,0.05,1.95,8.77
47.00001,4.50001,2000,12,20,0.06,1.13,7.96
47.00001,4.50001,2000,12,21,0.03,0.47,8.39
47.00001,4.50001,2000,12,22,0.06,-1.1,5.53
47.00001,4.50001,2000,12,23,0.02,-2.42,6.28
47.00001,4.50001,2000,12,24,4.05,-1.41,5.38
47.00001,4.50001,2000,12,25,4.13,0.98,5.04
47.00001,4.50001,2000,12,26,1.59,1.33,4.62
47.00001,4.50001,2000,12,27,1.1,3.18,6.59
47.00001,4.50001,2000,12,28,0.33,-1.29,3.99
47.00001,4.50001,2000,12,29,1.8,-1.15,2.81
47.00001,4.50001,2000,12,30,0.44,-3.82,0.87
47.00001,4.50001,2000,12,31,0.05,-3.51,1.82
47.00001,4.50001,2001,1,1,1.97,-2.36,5.79
47.00001,4.50001,2001,1,2,2.08,5.17,11.63
47.00001,4.50001,2001,1,3,0.43,3.16,7.95
47.00001,4.50001,2001,1,4,3.89,3.65,8.19
47.00001,4.50001,2001,1,5,7.19,4.72,9.29
47.00001,4.50001,2001,1,6,2.99,4.1,9.48
47.00001,4.50001,2001,1,7,0.41,2.3,5.21
47.00001,4.50001,2001,1,8,0.78,-2.13,5
47.00001,4.50001,2001,1,9,0.06,-1.88,3.48
47.00001,4.50001,2001,1,10,1.36,0.32,8.93
47.00001,4.50001,2001,1,11,2.22,5.44,9.72
47.00001,4.50001,2001,1,12,2.23,-1.4,5.66
47.00001,4.50001,2001,1,13,0.02,-5.23,1.84
47.00001,4.50001,2001,1,14,0,-5.25,1.04
47.00001,4.50001,2001,1,15,0.06,-5.01,2.5
47.00001,4.50001,2001,1,16,0.02,-2.11,4.74
47.00001,4.50001,2001,1,17,0.54,-2.62,3.1
47.00001,4.50001,2001,1,18,0.86,-0.64,4.18
47.00001,4.50001,2001,1,19,2.23,-0.64,3.06
47.00001,4.50001,2001,1,20,0.5,-2.41,2.91
47.00001,4.50001,2001,1,21,1.51,-2.53,3.05
47.00001,4.50001,2001,1,22,3.52,-1.01,6.83
47.00001,4.50001,2001,1,23,1.92,4.53,8.61
47.00001,4.50001,2001,1,24,5.09,2.86,7.99
47.00001,4.50001,2001,1,25,1.69,1.06,6.58
47.00001,4.50001,2001,1,26,2.25,1.21,7.09
47.00001,4.50001,2001,1,27,2.1,0.31,5.32
47.00001,4.50001,2001,1,28,0.04,-2.15,6.74
47.00001,4.50001,2001,1,29,0.16,-1.96,4.75
47.00001,4.50001,2001,1,30,0.17,-3.74,4.42
47.00001,4.50001,2001,1,31,0.02,-3.94,4.42
47.00001,4.50001,2001,2,1,0,-4.41,3.19
47.00001,4.50001,2001,2,2,0.88,-3.94,2.53
47.00001,4.50001,2001,2,3,6.55,1.09,7.41
47.00001,4.50001,2001,2,4,0.71,6.34,11.05
47.00001,4.50001,2001,2,5,1.9,5.89,10.11
47.00001,4.50001,2001,2,6,0.18,4.43,13.46
47.00001,4.50001,2001,2,7,0.51,7.71,13.53
47.00001,4.50001,2001,2,8,1.79,5.72,11.29
47.00001,4.50001,2001,2,9,1.65,-0.47,6.59
47.00001,4.50001,2001,2,10,0.08,-1.86,7.87
47.00001,4.50001,2001,2,11,0,-0.96,10.85
47.00001,4.50001,2001,2,12,0.23,0.66,13.07
47.00001,4.50001,2001,2,13,0.9,2.02,8.78
47.00001,4.50001,2001,2,14,0.01,-0.8,9.52
47.00001,4.50001,2001,2,15,0.12,-0.6,8.07
47.00001,4.50001,2001,2,16,0.06,-1.09,8.78
47.00001,4.50001,2001,2,17,0.51,-0.31,5.11
47.00001,4.50001,2001,2,18,0.04,-2.26,7.76
47.00001,4.50001,2001,2,19,0.04,-2.28,8.49
47.00001,4.50001,2001,2,20,0.13,-2.14,6.41
47.00001,4.50001,2001,2,21,0.04,-2.56,7.25
47.00001,4.50001,2001,2,22,0.98,2.57,7.11
47.00001,4.50001,2001,2,23,1.43,-1.8,6.9
47.00001,4.50001,2001,2,24,0.78,-4.42,3.39
47.00001,4.50001,2001,2,25,0.04,-5.32,1.66
47.00001,4.50001,2001,2,26,0.01,-5.6,2.56
47.00001,4.50001,2001,2,27,3.06,-3.71,5.26
47.00001,4.50001,2001,2,28,1,-2.44,5.55
47.00001,4.50001,2001,3,1,0.92,-1.87,3.36
47.00001,4.50001,2001,3,2,11.36,-1.68,5.25
47.00001,4.50001,2001,3,3,9.84,-0.48,5.48
47.00001,4.50001,2001,3,4,3.43,2.56,6.39
47.00001,4.50001,2001,3,5,0.17,-1,9.85
47.00001,4.50001,2001,3,6,1.01,-1.11,13.28
47.00001,4.50001,2001,3,7,5.46,8.92,17.82
47.00001,4.50001,2001,3,8,7.3,6.1,10.08
47.00001,4.50001,2001,3,9,0.61,5.93,11
47.00001,4.50001,2001,3,10,4.4,6.45,14.45
47.00001,4.50001,2001,3,11,5.41,7.57,13.78
47.00001,4.50001,2001,3,12,10.17,4.04,10.11
47.00001,4.50001,2001,3,13,10.76,2.3,10.19
47.00001,4.50001,2001,3,14,1.64,3.85,7.89
47.00001,4.50001,2001,3,15,1.99,5.07,11.26
47.00001,4.50001,2001,3,16,2.69,4.17,16.46
47.00001,4.50001,2001,3,17,3.37,5.51,13.62
47.00001,4.50001,2001,3,18,2.52,4.72,11.61
47.00001,4.50001,2001,3,19,0.47,1.31,9.1
47.00001,4.50001,2001,3,20,5.86,1.96,12.24
47.00001,4.50001,2001,3,21,6.1,7.02,15.11
47.00001,4.50001,2001,3,22,0.93,7.57,13.36
47.00001,4.50001,2001,3,23,0.5,7.56,16.45
47.00001,4.50001,2001,3,24,0.72,7.97,20.7
47.00001,4.50001,2001,3,25,1.99,3.94,9.56
47.00001,4.50001,2001,3,26,0.14,2.3,11.36
47.00001,4.50001,2001,3,27,0.13,0.93,14.23
47.00001,4.50001,2001,3,28,2.92,5.53,12.8
47.00001,4.50001,2001,3,29,1.94,4.55,9.46
47.00001,4.50001,2001,3,30,0.43,2.69,10.58
47.00001,4.50001,2001,3,31,0,-0.13,14.14
47.00001,4.50001,2001,4,1,0,2.93,17.94
47.00001,4.50001,2001,4,2,0.01,4.52,19.7
47.00001,4.50001,2001,4,3,1.72,7.76,15.65
47.00001,4.50001,2001,4,4,3.47,3.22,12.51
47.00001,4.50001,2001,4,5,1.9,2.2,9.38
47.00001,4.50001,2001,4,6,3.44,6.75,14.58
47.00001,4.50001,2001,4,7,2.2,4.51,10.46
47.00001,4.50001,2001,4,8,1.51,4.93,10.8
47.00001,4.50001,2001,4,9,7,4.09,9.98
47.00001,4.50001,2001,4,10,3.15,5.11,10.5
47.00001,4.50001,2001,4,11,2.11,5.05,9.76
47.00001,4.50001,2001,4,12,0.09,1.88,12.37
47.00001,4.50001,2001,4,13,0.01,-0.73,9.48
47.00001,4.50001,2001,4,14,0.02,-2.9,8.48
47.00001,4.50001,2001,4,15,5.93,0.89,7.56
47.00001,4.50001,2001,4,16,1.37,3.71,9.16
47.00001,4.50001,2001,4,17,0.12,2.73,10.48
47.00001,4.50001,2001,4,18,1.68,0.82,9.67
47.00001,4.50001,2001,4,19,0.35,-0.52,7.39
47.00001,4.50001,2001,4,20,0.81,-0.2,5.71
47.00001,4.50001,2001,4,21,1.54,0.16,6.88
47.00001,4.50001,2001,4,22,0.16,-0.48,10.96
47.00001,4.50001,2001,4,23,1.08,1.56,11.7
47.00001,4.50001,2001,4,24,1.54,2.19,17.65
47.00001,4.50001,2001,4,25,7.44,5.42,12.42
47.00001,4.50001,2001,4,26,0.73,4.97,13.78
47.00001,4.50001,2001,4,27,0.64,4.94,16.01
47.00001,4.50001,2001,4,28,1.14,6.8,14.57
47.00001,4.50001,2001,4,29,6.63,7.8,12.63
47.00001,4.50001,2001,4,30,0.73,8.38,17.35
47.00001,4.50001,2001,5,1,1.89,7.8,13.35
47.00001,4.50001,2001,5,2,0.98,7.72,17.46
47.00001,4.50001,2001,5,3,1.29,8.65,17.65
47.00001,4.50001,2001,5,4,7.17,7.02,13.44
47.00001,4.50001,2001,5,5,9.71,7.84,11.75
47.00001,4.50001,2001,5,6,0.91,5.74,11.66
47.00001,4.50001,2001,5,7,0.16,6.65,12.23
47.00001,4.50001,2001,5,8,0.05,7.34,16.45
47.00001,4.50001,2001,5,9,0.19,8.96,20.25
47.00001,4.50001,2001,5,10,0.47,11.13,21.38
47.00001,4.50001,2001,5,11,0.01,8.48,21.77
47.00001,4.50001,2001,5,12,0,8.75,22.64
47.00001,4.50001,2001,5,13,0.32,9.54,23.82
47.00001,4.50001,2001,5,14,5.32,10.8,17.81
47.00001,4.50001,2001,5,15,1.85,10.55,17.29
47.00001,4.50001,2001,5,16,5.66,10.24,19.39
47.00001,4.50001,2001,5,17,7.82,8.22,17.85
47.00001,4.50001,2001,5,18,3.23,6.04,14.72
47.00001,4.50001,2001,5,19,0.01,4.43,17.91
47.00001,4.50001,2001,5,20,0,6.3,20.44
47.00001,4.50001,2001,5,21,0.01,8.73,22.16
47.00001,4.50001,2001,5,22,0.01,9.86,21.69
47.00001,4.50001,2001,5,23,0.26,8.77,23.12
47.00001,4.50001,2001,5,24,1.3,13.45,23.05
47.00001,4.50001,2001,5,25,0.25,11.51,23.39
47.00001,4.50001,2001,5,26,0.01,12.06,24.07
47.00001,4.50001,2001,5,27,0.01,12.15,24.47
47.00001,4.50001,2001,5,28,0.02,14.54,25.62
47.00001,4.50001,2001,5,29,0,15.54,27.3
47.00001,4.50001,2001,5,30,0.47,13.46,27.15
47.00001,4.50001,2001,5,31,0.62,10.85,21.2
47.00001,4.50001,2001,6,1,0.01,7.33,18.9
47.00001,4.50001,2001,6,2,2.61,9.35,17.64
47.00001,4.50001,2001,6,3,0.35,4.96,14.33
47.00001,4.50001,2001,6,4,0,2.66,17.93
47.00001,4.50001,2001,6,5,0.61,5.51,21.35
47.00001,4.50001,2001,6,6,0.65,11.4,19.17
47.00001,4.50001,2001,6,7,0.08,10.19,18.64
47.00001,4.50001,2001,6,8,7.88,10.27,14.79
47.00001,4.50001,2001,6,9,3.49,9.9,18.12
47.00001,4.50001,2001,6,10,0.39,8.39,17.99
47.00001,4.50001,2001,6,11,0.07,6.33,17.07
47.00001,4.50001,2001,6,12,0,6.44,20.32
47.00001,4.50001,2001,6,13,1.66,10.79,22.72
47.00001,4.50001,2001,6,14,0.19,9.19,22.18
47.00001,4.50001,2001,6,15,7.51,12.76,20.52
47.00001,4.50001,2001,6,16,1.41,10.87,20.05
47.00001,4.50001,2001,6,17,3.73,10.73,16.78
47.00001,4.50001,2001,6,18,0.76,9.45,17.02
47.00001,4.50001,2001,6,19,0.03,7.97,19.3
47.00001,4.50001,2001,6,20,0,6.5,22.29
47.00001,4.50001,2001,6,21,0.01,13.08,24.85
47.00001,4.50001,2001,6,22,0,10.88,22.83
47.00001,4.50001,2001,6,23,0,8.44,24.14
47.00001,4.50001,2001,6,24,0,11.4,26.87
47.00001,4.50001,2001,6,25,0,11.96,28.17
47.00001,4.50001,2001,6,26,1,14.18,31.38
47.00001,4.50001,2001,6,27,3.42,13.31,20.78
47.00001,4.50001,2001,6,28,0.24,11.83,22.91
47.00001,4.50001,2001,6,29,0.01,11.76,26.14
47.00001,4.50001,2001,6,30,0.28,15.57,26.8
47.00001,4.50001,2001,7,1,0,12.16,24.29
47.00001,4.50001,2001,7,2,0.05,12.96,26.75
47.00001,4.50001,2001,7,3,0.06,13.7,28.94
47.00001,4.50001,2001,7,4,1.79,16.33,27.01
47.00001,4.50001,2001,7,5,3.16,17.94,28.79
47.00001,4.50001,2001,7,6,7.86,16.46,26.79
47.00001,4.50001,2001,7,7,1.35,12.31,21.49
47.00001,4.50001,2001,7,8,1.24,13.4,21.77
47.00001,4.50001,2001,7,9,0.05,12.6,24.65
47.00001,4.50001,2001,7,10,0.06,14.27,25.66
47.00001,4.50001,2001,7,11,0.56,12.49,21.21
47.00001,4.50001,2001,7,12,2.21,10.66,22.34
47.00001,4.50001,2001,7,13,1.14,12.85,22.84
47.00001,4.50001,2001,7,14,10.73,13.5,23.29
47.00001,4.50001,2001,7,15,5.55,10.73,16.04
47.00001,4.50001,2001,7,16,0.51,9.77,20.23
47.00001,4.50001,2001,7,17,1.46,10.48,22.59
47.00001,4.50001,2001,7,18,2.5,12.27,20.73
47.00001,4.50001,2001,7,19,2.74,11.17,20.54
47.00001,4.50001,2001,7,20,0.56,10.04,18.93
47.00001,4.50001,2001,7,21,0,9.66,23.33
47.00001,4.50001,2001,7,22,0,12.89,28.5
47.00001,4.50001,2001,7,23,1.01,15.29,27.26
47.00001,4.50001,2001,7,24,0.14,13.37,26.81
47.00001,4.50001,2001,7,25,0.01,15.44,29.5
47.00001,4.50001,2001,7,26,0.17,17.53,30.76
47.00001,4.50001,2001,7,27,2.11,18.37,30.55
47.00001,4.50001,2001,7,28,2.75,18.26,26.77
47.00001,4.50001,2001,7,29,0.27,16.86,29.1
47.00001,4.50001,2001,7,30,0.01,14.31,30.22
47.00001,4.50001,2001,7,31,0,15.95,31.45
47.00001,4.50001,2001,8,1,0,17.09,31.11
47.00001,4.50001,2001,8,2,0.48,17.83,32.71
47.00001,4.50001,2001,8,3,5.05,15.57,24.49
47.00001,4.50001,2001,8,4,1.86,12.18,22.05
47.00001,4.50001,2001,8,5,0.12,10.93,22.28
47.00001,4.50001,2001,8,6,1.67,13.2,23.8
47.00001,4.50001,2001,8,7,1.79,14.39,23.77
47.00001,4.50001,2001,8,8,1.38,14.7,23.68
47.00001,4.50001,2001,8,9,0.31,13.08,22.73
47.00001,4.50001,2001,8,10,0.06,9.15,20.87
47.00001,4.50001,2001,8,11,0,8.67,22.74
47.00001,4.50001,2001,8,12,0,8.37,26.28
47.00001,4.50001,2001,8,13,0,12.27,28.67
47.00001,4.50001,2001,8,14,0,15.05,31.56
47.00001,4.50001,2001,8,15,0.19,16,32.59
47.00001,4.50001,2001,8,16,2.19,15.98,24.59
47.00001,4.50001,2001,8,17,0.35,14.84,26.09
47.00001,4.50001,2001,8,18,6.56,13.55,29.91
47.00001,4.50001,2001,8,19,8.98,14.13,24.21
47.00001,4.50001,2001,8,20,1.01,14.46,24.53
47.00001,4.50001,2001,8,21,0.04,12.86,26.8
47.00001,4.50001,2001,8,22,0.01,14.18,28.31
47.00001,4.50001,2001,8,23,0.01,15.62,28.64
47.00001,4.50001,2001,8,24,0.04,18.11,31.04
47.00001,4.50001,2001,8,25,0.03,17.67,31.94
47.00001,4.50001,2001,8,26,0,17.44,32.61
47.00001,4.50001,2001,8,27,0.16,17.8,30.72
47.00001,4.50001,2001,8,28,0.04,13.72,28.22
47.00001,4.50001,2001,8,29,4.83,12.1,29.12
47.00001,4.50001,2001,8,30,5.31,13.91,22.01
47.00001,4.50001,2001,8,31,6.51,11.32,18.98
47.00001,4.50001,2001,9,1,2.72,9.89,18.97
47.00001,4.50001,2001,9,2,0.16,9.54,22.12
47.00001,4.50001,2001,9,3,0.16,10.39,24.1
47.00001,4.50001,2001,9,4,8.77,8.87,16.43
47.00001,4.50001,2001,9,5,0.37,7.72,17.06
47.00001,4.50001,2001,9,6,2.65,6.8,17.82
47.00001,4.50001,2001,9,7,0.43,9.73,19.51
47.00001,4.50001,2001,9,8,4.76,10.93,19.78
47.00001,4.50001,2001,9,9,0.35,7.21,16.67
47.00001,4.50001,2001,9,10,0.44,6.56,15.63
47.00001,4.50001,2001,9,11,0.14,5.09,17.4
47.00001,4.50001,2001,9,12,0.29,7.82,18.78
47.00001,4.50001,2001,9,13,4.98,9.29,17.07
47.00001,4.50001,2001,9,14,3.42,8.66,15.65
47.00001,4.50001,2001,9,15,0.85,6.44,18.01
47.00001,4.50001,2001,9,16,2.5,7.43,14.57
47.00001,4.50001,2001,9,17,1.91,6.05,13.19
47.00001,4.50001,2001,9,18,5.39,6.52,12.93
47.00001,4.50001,2001,9,19,8.77,8.49,14.06
47.00001,4.50001,2001,9,20,2.93,8.89,17.14
47.00001,4.50001,2001,9,21,0.22,8.04,18.5
47.00001,4.50001,2001,9,22,0.11,6.09,18.67
47.00001,4.50001,2001,9,23,2.37,5.79,12.85
47.00001,4.50001,2001,9,24,0.06,4.55,17.25
47.00001,4.50001,2001,9,25,0.4,6.84,16.59
47.00001,4.50001,2001,9,26,0.42,5.48,18
47.00001,4.50001,2001,9,27,0.01,8.7,20.92
47.00001,4.50001,2001,9,28,0.03,5.48,21.3
47.00001,4.50001,2001,9,29,3.73,10.34,16.44
47.00001,4.50001,2001,9,30,0.5,10.23,20.1
47.00001,4.50001,2001,10,1,0.54,11.9,24.54
47.00001,4.50001,2001,10,2,0.05,14.01,27.36
47.00001,4.50001,2001,10,3,15.5,11.62,21.04
47.00001,4.50001,2001,10,4,0.52,9.19,17.9
47.00001,4.50001,2001,10,5,0.29,8.52,20.04
47.00001,4.50001,2001,10,6,2.52,10.89,22.67
47.00001,4.50001,2001,10,7,4.55,11.7,20.09
47.00001,4.50001,2001,10,8,4.19,8.14,17.33
47.00001,4.50001,2001,10,9,1.06,5.91,16.23
47.00001,4.50001,2001,10,10,0.15,6.9,18.89
47.00001,4.50001,2001,10,11,0.08,7.42,20.31
47.00001,4.50001,2001,10,12,0.2,7.42,22.21
47.00001,4.50001,2001,10,13,0.06,10.19,24.09
47.00001,4.50001,2001,10,14,0.53,12.42,20.44
47.00001,4.50001,2001,10,15,0.08,10,22.44
47.00001,4.50001,2001,10,16,0.05,8.57,20.12
47.00001,4.50001,2001,10,17,0.07,8.19,19.93
47.00001,4.50001,2001,10,18,6.64,11.93,14.93
47.00001,4.50001,2001,10,19,0.09,10.96,21.68
47.00001,4.50001,2001,10,20,10.16,11.06,18.06
47.00001,4.50001,2001,10,21,0.77,8.35,17.01
47.00001,4.50001,2001,10,22,0.16,9.32,18.19
47.00001,4.50001,2001,10,23,4.24,8.94,13.51
47.00001,4.50001,2001,10,24,2.14,8.19,15.64
47.00001,4.50001,2001,10,25,0.59,6.99,16.16
47.00001,4.50001,2001,10,26,0.1,6.57,16.28
47.00001,4.50001,2001,10,27,0.1,6.96,17.02
47.00001,4.50001,2001,10,28,0.1,8.47,19.32
47.00001,4.50001,2001,10,29,0.19,7.94,19.82
47.00001,4.50001,2001,10,30,0.13,7.17,18.96
47.00001,4.50001,2001,10,31,2.36,5.47,16.52
47.00001,4.50001,2001,11,1,0.09,3.25,11.28
47.00001,4.50001,2001,11,2,0,2.21,12.73
47.00001,4.50001,2001,11,3,0.02,1.97,9.91
47.00001,4.50001,2001,11,4,0.07,2.43,11.18
47.00001,4.50001,2001,11,5,0.08,3.3,10.67
47.00001,4.50001,2001,11,6,1.03,1.77,7.72
47.00001,4.50001,2001,11,7,2.59,7.87,11.3
47.00001,4.50001,2001,11,8,5.17,2.02,9.68
47.00001,4.50001,2001,11,9,0.44,-2.38,4.13
47.00001,4.50001,2001,11,10,0.01,-4.94,4.34
47.00001,4.50001,2001,11,11,0,-4.86,4.88
47.00001,4.50001,2001,11,12,0.54,-3.78,5.8
47.00001,4.50001,2001,11,13,2.2,1.25,7.71
47.00001,4.50001,2001,11,14,0.31,-1.35,4.45
